config_id,n_splits,mean_Accuracy,mean_Precision,mean_Recall,mean_F1-Score,mean_Demographic Parity Diff.,mean_Equal Opportunity Diff.,mean_Predictive Parity Diff.,mean_Average Predictive Value Diff.,mean_Average Odds Diff.,std_Accuracy,std_Precision,std_Recall,std_F1-Score,std_Demographic Parity Diff.,std_Equal Opportunity Diff.,std_Predictive Parity Diff.,std_Average Predictive Value Diff.,std_Average Odds Diff.
logistic_regression|standardization|label|pre=reweighing|tune=none|post=none,3,0.7469925014835196,0.781840514433608,0.8857158578188621,0.8305163865816754,-0.032556612556612574,-0.01419734102255151,-0.06529949742273877,-0.010647206361531178,-0.0041352222693525715,0.014992860285374159,0.009230663056589117,0.015051661645019717,0.010523686014132944,0.030362631138901957,0.01877292146755027,0.040781959759274164,0.04178935705916403,0.015360923966560693
logistic_regression|standardization|label|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7419934904964846,0.7684704533579371,0.9043077412176124,0.830722008586136,-0.05883981883981885,-0.03313673496194547,-0.05722617668470379,-0.012871314448404095,-0.04033664746096011,0.006387351098044707,0.012927252071661673,0.014823987832820585,0.0012713703762800962,0.03807142489516431,0.04179417684205889,0.06072340978259696,0.03199419133161985,0.061659289876096285
logistic_regression|standardization|label|pre=reweighing|tune=none|post=reject_option_classification,3,0.7280064495633359,0.8605380346318672,0.7300050132668158,0.7897253779627706,0.01001414001413999,0.08140003005968995,-0.016438225721903565,0.07669184981806804,0.027120132645061135,0.007175528638914674,0.011389044851732638,0.019550960576878783,0.008109075234717236,0.009778525689986911,0.08381767753197712,0.015965649439855987,0.08325548351717547,0.019566910362653008
logistic_regression|standardization|label|pre=reweighing|tune=random|post=none,3,0.7079984175792559,0.8554471539143388,0.7014355061565363,0.7708011122405877,-0.017898877898877934,0.04504736436020995,-0.015701633476480088,0.06133190207648686,0.0019954594493650827,0.002032867019144052,0.00644261999234661,0.004203955410078185,0.0009113362078964299,0.03714951994536514,0.1040211786360454,0.030224359157020587,0.09085057451772584,0.05075981182711633
logistic_regression|standardization|label|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.6900343457229684,0.8235745809356372,0.7128315175525476,0.7633588732233219,0.09543445543445543,0.08949180880465439,-0.09078908974834417,0.004938967591348459,0.13255101500492064,0.029782142660150578,0.049204033835707435,0.015534515331447476,0.013021934266688157,0.22990684702557812,0.17964571615415278,0.1414669126165669,0.05655132527316504,0.27042856644274327
logistic_regression|standardization|label|pre=reweighing|tune=random|post=reject_option_classification,3,0.7169924415433399,0.8642159427873713,0.7071212843745033,0.7776105945189146,0.0026006426006425962,0.06471683372107806,-0.023944045471981184,0.06115172514503884,0.025181448610085876,0.006715817677148845,0.014023688785266811,0.01835233452659353,0.0076617077468701,0.025144518122480527,0.08340314246777805,0.014226794296755368,0.08444604579232454,0.016193703697477912
random_forest|standardization|label|pre=reweighing|tune=none|post=none,3,0.7600085115055174,0.7897146022932185,0.895742391450546,0.8393196139762514,-0.03288911288911286,0.0007843516158556607,-0.05257796602179662,0.0171346041989839,-0.009725993036342731,0.007522552850578945,0.003951067586188707,0.017570432512718715,0.006651635168063383,0.03777724435646617,0.06803204824241985,0.036862525540515084,0.10701142132220662,0.019960212380627566
random_forest|standardization|label|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7429944914974854,0.7669777312634456,0.9114791582602741,0.8324500365070281,-0.08591983591983587,-0.021816658485154423,-0.02423852423852424,0.056241786003690765,-0.08834962415822067,0.02596748261419204,0.02846438289302819,0.030741626600046482,0.014126578352156922,0.0896564282161614,0.08488502576697265,0.04616772184898187,0.046597963368456424,0.11325585667161187
random_forest|standardization|label|pre=reweighing|tune=none|post=reject_option_classification,3,0.7039584494674315,0.8691988669394323,0.6812907327928787,0.7612692100483757,0.004928284928284954,0.03014243128722553,-0.06802358589850425,0.01573846001008263,0.04524425518496263,0.04093710675923714,0.026827556073453353,0.08489968565760964,0.04589149789275919,0.018380993136027264,0.058078101821783586,0.03738549071990731,0.04474134793681641,0.0356700330759754
random_forest|standardization|label|pre=reweighing|tune=random|post=none,3,0.7399705094315873,0.7999758621067992,0.8514116625704609,0.8199844451097374,-0.015845915845915843,0.018819195525793402,-0.051732075263537514,0.04395697267951043,0.013501319587326874,0.025933776813458407,0.059754953422200524,0.09924323049780134,0.023198145829810588,0.05027704169389164,0.04290516347720755,0.024926278561657106,0.059475874373391156,0.03190314655570295
random_forest|standardization|label|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7359784934635235,0.7948284542133958,0.8528361639949623,0.8179040200313658,0.004154084154084174,0.024374751081348938,-0.06764686223095606,0.03461069030691225,0.037112430698437976,0.01916217352612902,0.05809203898363816,0.09952832997062636,0.020657563103502957,0.03597110628864343,0.04943224834161706,0.04474058776913322,0.04846104983550414,0.023087031671558744
random_forest|standardization|label|pre=reweighing|tune=random|post=reject_option_classification,3,0.7430064795334257,0.8540328188012793,0.764309208515217,0.8049456012232182,-0.029748559748559722,0.007640555363297071,-0.042839431092045244,0.02166851940812245,0.0051181255036345475,0.03795464384554991,0.010127158246578005,0.07855515288179618,0.03861363551072389,0.011776022246792904,0.054185483402527886,0.04504556086330699,0.06088778892331599,0.037620882642881284
gradient_boosting|standardization|label|pre=reweighing|tune=none|post=none,3,0.7610095125065185,0.7949898327805305,0.8871587004634215,0.8385238065951497,-0.01991242991242992,-0.003443099266302226,-0.06894758541432493,-0.00960606783943759,0.014366883230213484,0.03404478090045156,0.017917957158339052,0.031540821496600494,0.023979152457885716,0.04212599447973119,0.02056778927393504,0.03183468483019048,0.059973752960779274,0.03709730234615241
gradient_boosting|standardization|label|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7500074925224626,0.781865903024217,0.8914505459569838,0.8329125930635634,-0.02119644119644119,-0.00270780514865517,-0.06634862606605092,-0.007740885187316897,0.005729153944950975,0.02199969873442435,0.004681136105956508,0.034836473139094125,0.017463869601265117,0.05451089994232941,0.032540340466530565,0.04632685577156301,0.027710410612576546,0.05410047258040699
gradient_boosting|standardization|label|pre=reweighing|tune=none|post=reject_option_classification,3,0.7180443916970863,0.8644789821910962,0.7086925155594684,0.7755483414226583,0.004736834736834765,0.05260426446240166,-0.03736000344608533,0.04030155384355408,0.03155760084663844,0.06511326944210896,0.009061927001796583,0.11294371013210328,0.06501609289537155,0.03256475140227088,0.05225634043968642,0.037164090768439816,0.03344588073566431,0.030187567933720086
gradient_boosting|standardization|label|pre=reweighing|tune=random|post=none,3,0.7409954865044686,0.7694154379760216,0.9000158957240503,0.8294281842504546,0.025356265356265378,0.019067929987585996,-0.08843950958573406,-0.013041650331009716,0.061118674195502265,0.007165950012284448,0.009254773407969027,0.02352352342544705,0.006664205516192833,0.06588022866002761,0.026946527955557097,0.07008637483292192,0.03947286580145241,0.08109037178429403
gradient_boosting|standardization|label|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7339944735154317,0.760871931410965,0.9057383563821332,0.8265720947563152,0.012580412580412611,0.010797727967383949,-0.08311977330069105,-0.010635353094233005,0.04112335813163781,0.006572448903923067,0.0182873599350211,0.029598077214008346,0.001686974734911367,0.028404033791126698,0.01760524284618864,0.07381882453059933,0.032302242080611825,0.03641040319526342
gradient_boosting|standardization|label|pre=reweighing|tune=random|post=reject_option_classification,3,0.7459885034735335,0.8486032839513049,0.775674651211132,0.8103150287170124,-0.0054317254317254315,0.0173277658352959,-0.06683895825449897,0.008451017383355667,0.03548511435060155,0.012469573351681761,0.009786643428333897,0.0241227790838242,0.01187742806407802,0.011839609781482649,0.01987338312213081,0.0494633961934464,0.0158492653582532,0.02278653894875962
logistic_regression|none|none|pre=disparate-impact-remover|tune=none|post=none,3,0.7459974945004886,0.7919584954604412,0.8642994265311862,0.8265025018271771,-0.041569611569611586,-0.01233837127842933,-0.054497076898908516,0.005703812248677794,-0.01564596606620548,0.0211327109150188,0.01529600310018737,0.01716810045430194,0.014285797256009713,0.018701372065225166,0.024974148454382172,0.03742166666676098,0.039434325535714486,0.006822405702662308
logistic_regression|none|none|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7389994785204367,0.7711383834109183,0.8929056160815817,0.8271923611027737,-0.08634900634900633,-0.04548231067236874,-0.041576495232969024,0.0008385405008486576,-0.07547023434506704,0.006022961385021447,0.015237045502395635,0.029697097406951322,0.005905557333407247,0.07253169383391762,0.07143344766968611,0.07686530896393556,0.07958987830889157,0.10961225497283726
logistic_regression|none|none|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.7350074625523728,0.8645909545410203,0.7371458616093808,0.7956713490519962,0.010091140091140057,0.07796815581416434,-0.021418040244682784,0.07157075602763292,0.030507826502507152,0.006462759931857754,0.013566589103042708,0.013003722377919028,0.005065911931074256,0.004457544846672051,0.07809554186960352,0.01431823456513182,0.08327969703830534,0.011691541350409198
logistic_regression|none|none|pre=disparate-impact-remover|tune=random|post=none,3,0.7110253966541391,0.8312380125770646,0.7472641013413545,0.7813437347431881,0.006459816459816414,0.07640823928804286,-0.007570384244289056,0.09103335895431541,0.0192896203288799,0.022198210696686267,0.054288528435684526,0.10978116747794762,0.03497222127674825,0.08067188985290609,0.10944650899154587,0.01769606451942899,0.0566048365134889,0.07729899811550349
logistic_regression|none|none|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.6910623198048347,0.7920128504346368,0.7672193487644131,0.7753775178740375,0.14267064267064267,0.13903450191430547,-0.0849255377074634,-0.06655449762710841,0.17252304149708372,0.053991416565435074,0.06668660383594742,0.09756129303203197,0.04393189766481944,0.29080388815827096,0.21881419570909633,0.1543656389616177,0.2261500122133087,0.3319611564219905
logistic_regression|none|none|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.7290014565463668,0.8621733574848701,0.7300111270068351,0.7904629938201229,0.002265972265972249,0.06000004104789599,-0.027937443344775364,0.05467659680250208,0.029552094373836862,0.01207806185054283,0.0212614450278825,0.007995011947985794,0.006748843138197037,0.03104931715830364,0.07983433515018847,0.03737072358901105,0.0976774056583091,0.0434137001178082
random_forest|none|none|pre=disparate-impact-remover|tune=none|post=none,3,0.7590105075135015,0.7895844566153031,0.8943056625460059,0.838650805705169,-0.031807611807611824,0.03596736979958245,-0.023616771877926174,0.0880770909030355,-0.02802885990307617,0.029944662629450714,0.021920133357505686,0.0176640836090833,0.019244677094880997,0.02745022477937346,0.026664065064175173,0.05492905728519394,0.07043227309573576,0.03357104220266757
random_forest|none|none|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7520124915334496,0.7736848247658695,0.9129036596847756,0.8373765707348841,-0.06592865592865593,0.009389086971299587,-0.014397805397472522,0.0795156418147213,-0.07342607362514965,0.015083091100093914,0.0074381762847678945,0.028924850308997684,0.012145426796640957,0.03284513046371426,0.03756688205679248,0.06821745903176347,0.03334484009692733,0.05602156272692404
random_forest|none|none|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.7419785054515593,0.8696862034890204,0.7442255725517528,0.7988316668361186,-0.0030732130732130845,0.0325761224459438,-0.058943382727718006,0.02040181716739875,0.037062853509907095,0.05293079982452611,0.013246322835148166,0.10321991731935612,0.05701815158552133,0.04201187879798354,0.05130661303430667,0.017109538316063485,0.056228503573527634,0.03587871181165011
random_forest|none|none|pre=disparate-impact-remover|tune=random|post=none,3,0.7379894864924804,0.8008929522311518,0.8427668341831432,0.8168488505666346,-0.014405454405454413,0.020586082910855768,-0.049233731060215224,0.05350516589115656,0.005440286027821928,0.01090745105036217,0.04999162920032849,0.09821813134398835,0.02453306577573625,0.04775619098311831,0.05719343512636063,0.056473055339733104,0.04303530694707411,0.03679096494663541
random_forest|none|none|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.7429974885064706,0.7984097384097385,0.8585036009928714,0.821933212932167,-0.03386414386414386,-0.0016361393113664506,-0.04983514768553695,0.02910670253444908,-0.013581453102612847,0.015171729489827675,0.05217824051734252,0.112903857022486,0.029155811165143354,0.039422962682042526,0.05427825286365369,0.06384591941637875,0.04206825538952054,0.05234827663835442
random_forest|none|none|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.7419785054515593,0.8716564137616768,0.7442378000317914,0.7983373659180439,-0.00574154574154571,0.030747650937674287,-0.04920339516482549,0.02739925286920684,0.03263902563615586,0.05013075607758786,0.027931620849291666,0.11323101207810905,0.057513123825916314,0.01814910794377262,0.03919411740336911,0.05908715073882744,0.03614383427420356,0.04797529108000472
gradient_boosting|none|none|pre=disparate-impact-remover|tune=none|post=none,3,0.7540294785803768,0.8061646726955622,0.8543156890796376,0.8295053627225727,-0.045982275982275965,-0.012927319121920208,-0.04931498383193041,0.014381192858762706,-0.02239348822331257,0.033069976573004846,0.0258517247958008,0.019277948527131255,0.022065884921837163,0.03374289951944112,0.03436720285729597,0.04470364640888526,0.05537299172897573,0.020371373897507504
gradient_boosting|none|none|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7450294605983229,0.7892241024374176,0.867185111820305,0.82633578917051,-0.06196364196364194,-0.0238490362936374,-0.04194968898696346,0.013251354144481633,-0.04827666253302968,0.027057482947988508,0.013057346292014467,0.02777193439363049,0.019738282839218396,0.05952739538420324,0.05248069085992136,0.06888054506796767,0.024894283507304722,0.06777518473358747
gradient_boosting|none|none|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.7380104655553757,0.8633529104968366,0.749990829389971,0.7952288321768332,0.0032801332801332683,0.024409847032384507,-0.06732057610135204,0.007040329895441418,0.04164399571749964,0.06519761410054632,0.03964343790232558,0.14602860956195277,0.0715766287638324,0.03183037307439217,0.037543402700772485,0.07670564741015609,0.028620810946122552,0.015353589180969419
gradient_boosting|none|none|pre=disparate-impact-remover|tune=random|post=none,3,0.7610035184885485,0.7932672044927186,0.8957790738906618,0.8401502598856734,-0.03445676445676449,0.011809174436296588,-0.04067483397853781,0.05725876170535251,-0.014264802478627528,0.03317327376986663,0.043014659495412,0.04286377397837566,0.01778640859268669,0.04114229225673298,0.04345879477642279,0.04563749363677338,0.0832159237136966,0.008475818334866032
gradient_boosting|none|none|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.7469984955014896,0.7713978494623657,0.9115097269603707,0.8344056396301407,-0.06379764379764381,-0.003216078088955928,-0.02747114133382474,0.062413184792187916,-0.06074423566037488,0.013576180770229667,0.030097540586538112,0.0508548465263047,0.008734606186104853,0.08522222406025838,0.061050995924032,0.07938433033188542,0.050773297478257484,0.11366728794189314
gradient_boosting|none|none|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.7330294366222511,0.8600844788135343,0.7386437279141141,0.7941534838121633,0.010839160839160847,0.03478866367978317,-0.06758102413338174,0.012008779872306974,0.05221969292844748,0.03502912755790027,0.008931597670657722,0.05313728535062066,0.03280847271363564,0.03177930803235536,0.02265226573619947,0.01637127505547021,0.04516406895435934,0.01936598653002917
logistic_regression|none|one-hot|pre=disparate-impact-remover|tune=none|post=none,3,0.7380164595733459,0.7943201345716329,0.8443074966680116,0.8185459637741795,-0.04063861063861066,-0.01239511034656778,-0.05463502412081108,0.009510569417170647,-0.016890984632860855,0.02417022565714378,0.014663728875853058,0.020000319070947157,0.017125278603035095,0.001451593196781908,0.03581101119047762,0.03895341835198636,0.048113019670998534,0.011262824342306988
logistic_regression|none|one-hot|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7380224535913159,0.7771640350929134,0.8771994179719501,0.8239736130761023,-0.07915866915866916,-0.0442132921647496,-0.04475298454201482,-0.0058812928491261685,-0.06529968595180059,0.01996029516480345,0.0031169698811751743,0.034555741241022925,0.016793291316385746,0.08407560184435725,0.09400935819226493,0.0688598597982964,0.062213047740081,0.10499118429147337
logistic_regression|none|one-hot|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.6990163816511122,0.8773013403076084,0.6628944890747466,0.7549884361202718,0.0010903210903210891,0.055660308382667965,-0.025837776273708906,0.05134355753478248,0.02531432452834996,0.016050904611467177,0.014346788846525356,0.022741414273407708,0.015575464537698144,0.047353912172501164,0.08442539374558759,0.03283554670405528,0.04675755108514986,0.058884543716571945
logistic_regression|none|one-hot|pre=disparate-impact-remover|tune=random|post=none,3,0.7189974405543268,0.8094899753906759,0.7942298521697664,0.7955576427813966,-0.026315266315266334,0.01015874554542621,-0.03281178710268392,0.03952760720211429,-0.006844238851016635,0.024126060638291123,0.052598856442886,0.11866850027566604,0.03974849550486167,0.07384615520097593,0.030829980713500155,0.07686832660352141,0.04333245761306218,0.08234964602092572
logistic_regression|none|one-hot|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.7180054305802809,0.8034989460280775,0.8042319308413729,0.7966489380465073,-0.014377944377944374,0.011168846555527226,-0.0430297134770495,0.02529165988794735,0.007247768175772991,0.02743316590479413,0.05764464695366957,0.12866320289878042,0.04220680790816068,0.06991282295502338,0.04099627058254456,0.09556183549613276,0.051419919833070205,0.08835629275026896
logistic_regression|none|one-hot|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.7000233766700833,0.8790385783367197,0.6686352909528875,0.7552504317789293,0.036334026334026326,0.08227470283428355,-0.04749400653886323,0.03984707618564012,0.06580404679045117,0.02710166971671119,0.04930749241033036,0.09026854883192358,0.03886080598098739,0.013369151690311417,0.0690293544955159,0.021836578161089398,0.05447092195078517,0.02704910267918933
random_forest|none|one-hot|pre=disparate-impact-remover|tune=none|post=none,3,0.7620105135075196,0.7803164062156869,0.9185894379027427,0.8438060364115251,-0.021625121625121608,-0.004437823103074982,-0.06773683292314747,-0.00916259703495842,0.005891330158394177,0.01180097662259986,0.0038088619974047996,0.015307452308049523,0.008628357872993897,0.011370022334396981,0.03570827449263506,0.05037001430471197,0.07045649677063763,0.030126978846597676
random_forest|none|one-hot|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7319864774954595,0.74422971329391,0.9429098956995953,0.8312749093054629,-0.10574154574154575,-0.039223176638428524,-0.02431182859628256,0.04634620142477034,-0.1186814930951794,0.012547276900441311,0.023657654271068255,0.03226642008176561,0.0022516849655771823,0.08748352904055055,0.066251819408336,0.09041526468187074,0.047193906861146634,0.13326731574862907
random_forest|none|one-hot|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.7410194625763489,0.8487465947396261,0.7686132814888179,0.8055240539619578,0.013910133910133885,0.027875882249093504,-0.07969178088256663,0.0033846537598435458,0.060488017812292294,0.01789318352736446,0.026713810275986554,0.05171591288905848,0.019458567381450024,0.05140242286496538,0.10217668380924864,0.03158588644427144,0.08096432153017373,0.034155028216759954
random_forest|none|one-hot|pre=disparate-impact-remover|tune=random|post=none,3,0.7509995024965085,0.7632651799816514,0.9372057762615703,0.8404334171833288,-0.027772107772107774,0.0007137597599266391,-0.0544195453029365,-0.011054586374330766,-0.011008079971746354,0.012019736472559354,0.0258281422808483,0.04485607888312488,0.006135572051236651,0.05100251067485586,0.01353643657176345,0.04523961206611812,0.11731630952036051,0.05356897005821798
random_forest|none|one-hot|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.7289834744924565,0.7393338409754292,0.9529425430712984,0.831217430961586,-0.0820895020895021,-0.0216347250885582,-0.029089112578208638,0.1321356605130637,-0.09227348649136043,0.0207429500211067,0.0354995483609016,0.0524778952827839,0.006321645593211671,0.039629390854072834,0.02839091179666908,0.07245859167416477,0.1559730364052187,0.07178285993432727
random_forest|none|one-hot|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.7329754904605204,0.8644682025799328,0.7398909308780554,0.7888868457622958,-0.03258559258559257,-0.015775676476341927,-0.06930660644093008,-0.003807046940512112,0.013138547267435038,0.07225700274848358,0.03547909442511628,0.15436277465429762,0.08375842979064857,0.021262934021791906,0.07301858330819021,0.029687050547663737,0.060293534505128234,0.03476454159736937
gradient_boosting|none|one-hot|pre=disparate-impact-remover|tune=none|post=none,3,0.7430244615873359,0.7908884054862791,0.8600381497377206,0.8239792483932328,-0.03301126301126304,-0.03782266628327228,-0.08507507829329557,-0.04433606700292866,0.0068631310693822905,0.04574180110753038,0.026419202788235535,0.03963561419107009,0.032258171281335485,0.04615137811735396,0.03173683922375603,0.05286357030024529,0.029527005778260902,0.0354668570788872
gradient_boosting|none|one-hot|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7310184435932939,0.76981012067204,0.8786300331364708,0.8201751920013454,-0.0701129801129801,-0.05688832284892886,-0.06555155436986378,-0.04018546332718572,-0.048764055948057196,0.020922228554167113,0.0026410775375184056,0.04794057182080985,0.019220198201149178,0.06076154349171797,0.02024488821757527,0.08269835720494977,0.020076249166513304,0.086354493565927
gradient_boosting|none|one-hot|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.7020103936271601,0.8630911280664627,0.6871476957313867,0.7530762397026093,-0.01623420623420624,0.015279710888091177,-0.04415292310029151,0.012444998148863351,0.01625892239613831,0.10399388104023194,0.02469038732628726,0.19530099844871768,0.11604256580092924,0.029366620982235768,0.06001858969338837,0.07710093363052115,0.05858221698762857,0.04116492368309299
gradient_boosting|none|one-hot|pre=disparate-impact-remover|tune=random|post=none,3,0.7450354546162931,0.7847097470624355,0.875799371507526,0.8273561619908674,-0.02044975044975043,-0.01170728268261545,-0.07315317135862438,-0.021345612237804956,0.0122052974971395,0.037210961921534544,0.01278093047270117,0.054362387194768394,0.02954472410071046,0.04276108214968572,0.014123712267956069,0.023545749018198184,0.06192714101480414,0.04271399654701336
gradient_boosting|none|one-hot|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.732031432630235,0.7617873161321437,0.8986831003998385,0.8236373759001311,-0.06238014238014237,-0.036770413995746765,-0.056210553854037726,-0.029075518302057828,-0.04840948461571415,0.027386597263167282,0.005380679776531156,0.06800286283037967,0.026319047068238552,0.05263424250479339,0.04708463950774725,0.06520470735132898,0.06015241340245641,0.07616222371689026
gradient_boosting|none|one-hot|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.735037432642223,0.8516510963825308,0.7529254245992444,0.798832227868587,-0.0034018634018633995,0.009006480234841666,-0.07550860826261156,-0.006075794307821116,0.04119053455735423,0.034571526729759966,0.026104837716722507,0.04227422847119101,0.029283680969572012,0.01427040106609792,0.03453769093408571,0.03336934513248279,0.05316310866545868,0.01220529533110199
logistic_regression|none|label|pre=disparate-impact-remover|tune=none|post=none,3,0.7439924954895014,0.7900588269009322,0.8643055402712055,0.8253835848947907,-0.03557326557326557,-0.005520701681855107,-0.053897511732147775,0.008223815100092199,-0.009110362733679536,0.017749185226572758,0.016846576858353397,0.017613419732466936,0.011485133808934341,0.03534415260655853,0.026353193970157215,0.023818335787463448,0.05894336250068268,0.024080550938252576
logistic_regression|none|label|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7389964815114515,0.7714031452350406,0.892911729821601,0.8271872649788223,-0.07727265727265724,-0.038664641075794516,-0.044657402485776466,-0.0029007526482729786,-0.06328557382070689,0.005438325301061805,0.019309933106246433,0.033711987378918055,0.00496068835099024,0.05035007626277266,0.06855236739705764,0.05626939871592302,0.07086771693409928,0.07745706938643668
logistic_regression|none|label|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.7310034585483688,0.8642945387596309,0.7314295146913171,0.7916635991116361,-0.0012488712488712232,0.06671037916748408,-0.016661495981777612,0.06989455413147212,0.018712546276080655,0.009493861750548574,0.018953207684709077,0.03648516798512006,0.013820769845283994,0.018685395313943597,0.08482206648603305,0.015548918728318182,0.07479606124277549,0.031594610175323105
logistic_regression|none|label|pre=disparate-impact-remover|tune=random|post=none,3,0.7210204216192239,0.8310943773769927,0.7644070283555262,0.7901075207594888,-0.009781529781529796,0.024211734800560564,-0.04951373092391923,0.013919177890917955,0.02152010835563734,0.031053733304584084,0.04533303191210744,0.12656389567115395,0.043110621638210764,0.01976844030780562,0.1001105844381623,0.02039604050318455,0.09823622479350094,0.024051445341956485
logistic_regression|none|label|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.6980513447579316,0.7879480706808001,0.7872173923676069,0.7826250431884235,0.12036862036862035,0.09018395702278277,-0.11924803160718056,-0.13440396090670118,0.16216750978932906,0.04797772502513394,0.05358053904297462,0.11840274771329333,0.04570924452617165,0.2892424599839512,0.230520505152197,0.13489335480264952,0.18247557570903944,0.33307536320876246
logistic_regression|none|label|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.7239784694874515,0.86648622991744,0.7170744531259553,0.7839340300718778,-0.0020853720853721094,0.05223258453551042,-0.03376324586767684,0.049903157242437796,0.02548525874659842,0.02010061931696049,0.023427486364577536,0.042833367396613475,0.021035823996955156,0.03304099006156831,0.0789420280179295,0.021898770010037424,0.07393798301118627,0.021389395027525147
random_forest|none|label|pre=disparate-impact-remover|tune=none|post=none,3,0.7570085055114996,0.7876914265325858,0.8943056625460059,0.8375599311083182,-0.025073605073605083,0.03596736979958245,-0.030180297428793506,0.08016569849797221,-0.017276171731033147,0.03238047675877182,0.024601003504491004,0.0176640836090833,0.020483638490023395,0.03534950720651241,0.026664065064175173,0.04361405426830651,0.06381397611656613,0.02858030549995909
random_forest|none|label|pre=disparate-impact-remover|tune=none|post=calibrate_equalized_odds,3,0.7500104895314476,0.7718824112083662,0.9129036596847756,0.8362957233505348,-0.059194649194649195,0.009389086971299587,-0.02096133094833985,0.071604249409658,-0.06267338545310663,0.016283051003199437,0.010552724213199013,0.028924850308997684,0.012394045883905054,0.03504551898788023,0.03756688205679248,0.06011172937579524,0.028261587063427802,0.05075067171316742
random_forest|none|label|pre=disparate-impact-remover|tune=none|post=reject_option_classification,3,0.7429765094435753,0.8698982755057522,0.7456500739762543,0.7997072128039465,0.00026012026012025197,0.03813167800149938,-0.05795131923565452,0.024401352416933992,0.039840631287684884,0.05356316403480438,0.013110558973415235,0.10411700204246262,0.05759817769645034,0.0414584974877951,0.06007685764651575,0.015541035000272372,0.06301569655183989,0.03778648180972925
random_forest|none|label|pre=disparate-impact-remover|tune=random|post=none,3,0.7379894864924804,0.8008929522311518,0.8427668341831432,0.8168488505666346,-0.014405454405454413,0.020586082910855768,-0.049233731060215224,0.05350516589115656,0.005440286027821928,0.01090745105036217,0.04999162920032849,0.09821813134398835,0.02453306577573625,0.04775619098311831,0.05719343512636063,0.056473055339733104,0.04303530694707411,0.03679096494663541
random_forest|none|label|pre=disparate-impact-remover|tune=random|post=calibrate_equalized_odds,3,0.7429974885064706,0.7984097384097385,0.8585036009928714,0.821933212932167,-0.03386414386414386,-0.0016361393113664506,-0.04983514768553695,0.02910670253444908,-0.013581453102612847,0.015171729489827675,0.05217824051734252,0.112903857022486,0.029155811165143354,0.039422962682042526,0.05427825286365369,0.06384591941637875,0.04206825538952054,0.05234827663835442
random_forest|none|label|pre=disparate-impact-remover|tune=random|post=reject_option_classification,3,0.7419785054515593,0.8716564137616768,0.7442378000317914,0.7983373659180439,-0.00574154574154571,0.030747650937674287,-0.04920339516482549,0.02739925286920684,0.03263902563615586,0.05013075607758786,0.027931620849291666,0.11323101207810905,0.057513123825916314,0.01814910794377262,0.03919411740336911,0.05908715073882744,0.03614383427420356,0.04797529108000472
gradient_boosting|none|label|pre=disparate-impact-remover|tune=none|post=none,3,0.7540294785803768,0.8061646726955622,0.8543156890796376,0.8295053627225727,-0.045982275982275965,-0.012927319121920208,-0.04931498383193041,0.014381192858762706,-0.02239348822331257,0.033069976573004846,0.0258517247958008,0.019277948527131255,0.022065884921837163,0.03374289951944112,0.03436720285729597,0.04470364640888526,0.05537299172897573,0.020371373897507504
