model_id,model,source,scaler,encoder,bias_pre,tuning,bias_post,n_splits,eta,adversary_loss_weight,num_epochs,classifier_num_hidden_units,debias,mean_Accuracy,mean_Precision,mean_Recall,mean_F1-Score,mean_Demographic Parity Diff.,mean_Equal Opportunity Diff.,mean_Predictive Parity Diff.,mean_Average Predictive Value Diff.,mean_Average Odds Diff.,std_Accuracy,std_Precision,std_Recall,std_F1-Score,std_Demographic Parity Diff.,std_Equal Opportunity Diff.,std_Predictive Parity Diff.,std_Average Predictive Value Diff.,std_Average Odds Diff.
GB066,gradient_boosting,classic,standardization,label,none,random,reject_option_classification,3,,,,,,0.7549975124825424,0.8470913526701004,0.7928603744054388,0.8180433688486334,0.0152847952847952,0.031157833440128,-0.0803146955746132,0.0023192812395367,0.0634756425224146,0.0450965285852076,0.0064277596633532,0.0729876686461441,0.0409348427885138,0.006587197149584,0.0428460626882005,0.0314982677491547,0.044098417715256,0.0197258236583342
LG067,logistic_regression,classic,standardization,label,reweighing,none,none,3,,,,,,0.7469925014835196,0.781840514433608,0.8857158578188621,0.8305163865816754,-0.0325566125566125,-0.0141973410225515,-0.0652994974227387,-0.0106472063615311,-0.0041352222693525,0.0149928602853741,0.0092306630565891,0.0150516616450197,0.0105236860141329,0.0303626311389019,0.0187729214675502,0.0407819597592741,0.041789357059164,0.0153609239665606
LG068,logistic_regression,classic,standardization,label,reweighing,none,calibrate_equalized_odds,3,,,,,,0.7419934904964846,0.7684704533579371,0.9043077412176124,0.830722008586136,-0.0588398188398188,-0.0331367349619454,-0.0572261766847037,-0.012871314448404,-0.0403366474609601,0.0063873510980447,0.0129272520716616,0.0148239878328205,0.00127137037628,0.0380714248951643,0.0417941768420588,0.0607234097825969,0.0319941913316198,0.0616592898760962
LG069,logistic_regression,classic,standardization,label,reweighing,none,reject_option_classification,3,,,,,,0.7280064495633359,0.8605380346318672,0.7300050132668158,0.7897253779627706,0.0100141400141399,0.0814000300596899,-0.0164382257219035,0.076691849818068,0.0271201326450611,0.0071755286389146,0.0113890448517326,0.0195509605768787,0.0081090752347172,0.0097785256899869,0.0838176775319771,0.0159656494398559,0.0832554835171754,0.019566910362653
LG070,logistic_regression,classic,standardization,label,reweighing,random,none,3,,,,,,0.7079984175792559,0.8554471539143388,0.7014355061565363,0.7708011122405877,-0.0178988778988779,0.0450473643602099,-0.01570163347648,0.0613319020764868,0.001995459449365,0.002032867019144,0.0064426199923466,0.0042039554100781,0.0009113362078964,0.0371495199453651,0.1040211786360454,0.0302243591570205,0.0908505745177258,0.0507598118271163
LG071,logistic_regression,classic,standardization,label,reweighing,random,calibrate_equalized_odds,3,,,,,,0.6900343457229684,0.8235745809356372,0.7128315175525476,0.7633588732233219,0.0954344554344554,0.0894918088046543,-0.0907890897483441,0.0049389675913484,0.1325510150049206,0.0297821426601505,0.0492040338357074,0.0155345153314474,0.0130219342666881,0.2299068470255781,0.1796457161541527,0.1414669126165669,0.056551325273165,0.2704285664427432
LG072,logistic_regression,classic,standardization,label,reweighing,random,reject_option_classification,3,,,,,,0.7169924415433399,0.8642159427873713,0.7071212843745033,0.7776105945189146,0.0026006426006425,0.064716833721078,-0.0239440454719811,0.0611517251450388,0.0251814486100858,0.0067158176771488,0.0140236887852668,0.0183523345265935,0.0076617077468701,0.0251445181224805,0.083403142467778,0.0142267942967553,0.0844460457923245,0.0161937036974779
RF067,random_forest,classic,standardization,label,reweighing,none,none,3,,,,,,0.7600085115055174,0.7897146022932185,0.895742391450546,0.8393196139762514,-0.0328891128891128,0.0007843516158556,-0.0525779660217966,0.0171346041989839,-0.0097259930363427,0.0075225528505789,0.0039510675861887,0.0175704325127187,0.0066516351680633,0.0377772443564661,0.0680320482424198,0.036862525540515,0.1070114213222066,0.0199602123806275
RF068,random_forest,classic,standardization,label,reweighing,none,calibrate_equalized_odds,3,,,,,,0.7429944914974854,0.7669777312634456,0.911479158260274,0.8324500365070281,-0.0859198359198358,-0.0218166584851544,-0.0242385242385242,0.0562417860036907,-0.0883496241582206,0.025967482614192,0.0284643828930281,0.0307416266000464,0.0141265783521569,0.0896564282161614,0.0848850257669726,0.0461677218489818,0.0465979633684564,0.1132558566716118
RF069,random_forest,classic,standardization,label,reweighing,none,reject_option_classification,3,,,,,,0.7039584494674315,0.8691988669394323,0.6812907327928787,0.7612692100483757,0.0049282849282849,0.0301424312872255,-0.0680235858985042,0.0157384600100826,0.0452442551849626,0.0409371067592371,0.0268275560734533,0.0848996856576096,0.0458914978927591,0.0183809931360272,0.0580781018217835,0.0373854907199073,0.0447413479368164,0.0356700330759754
RF070,random_forest,classic,standardization,label,reweighing,random,none,3,,,,,,0.7399705094315873,0.7999758621067992,0.8514116625704609,0.8199844451097374,-0.0158459158459158,0.0188191955257934,-0.0517320752635375,0.0439569726795104,0.0135013195873268,0.0259337768134584,0.0597549534222005,0.0992432304978013,0.0231981458298105,0.0502770416938916,0.0429051634772075,0.0249262785616571,0.0594758743733911,0.0319031465557029
RF071,random_forest,classic,standardization,label,reweighing,random,calibrate_equalized_odds,3,,,,,,0.7359784934635235,0.7948284542133958,0.8528361639949623,0.8179040200313658,0.0041540841540841,0.0243747510813489,-0.067646862230956,0.0346106903069122,0.0371124306984379,0.019162173526129,0.0580920389836381,0.0995283299706263,0.0206575631035029,0.0359711062886434,0.049432248341617,0.0447405877691332,0.0484610498355041,0.0230870316715587
RF072,random_forest,classic,standardization,label,reweighing,random,reject_option_classification,3,,,,,,0.7430064795334257,0.8540328188012793,0.764309208515217,0.8049456012232182,-0.0297485597485597,0.007640555363297,-0.0428394310920452,0.0216685194081224,0.0051181255036345,0.0379546438455499,0.010127158246578,0.0785551528817961,0.0386136355107238,0.0117760222467929,0.0541854834025278,0.0450455608633069,0.0608877889233159,0.0376208826428812
GB067,gradient_boosting,classic,standardization,label,reweighing,none,none,3,,,,,,0.7610095125065185,0.7949898327805305,0.8871587004634215,0.8385238065951497,-0.0199124299124299,-0.0034430992663022,-0.0689475854143249,-0.0096060678394375,0.0143668832302134,0.0340447809004515,0.017917957158339,0.0315408214966004,0.0239791524578857,0.0421259944797311,0.020567789273935,0.0318346848301904,0.0599737529607792,0.0370973023461524
GB068,gradient_boosting,classic,standardization,label,reweighing,none,calibrate_equalized_odds,3,,,,,,0.7500074925224626,0.781865903024217,0.8914505459569838,0.8329125930635634,-0.0211964411964411,-0.0027078051486551,-0.0663486260660509,-0.0077408851873168,0.0057291539449509,0.0219996987344243,0.0046811361059565,0.0348364731390941,0.0174638696012651,0.0545108999423294,0.0325403404665305,0.046326855771563,0.0277104106125765,0.0541004725804069
GB069,gradient_boosting,classic,standardization,label,reweighing,none,reject_option_classification,3,,,,,,0.7180443916970863,0.8644789821910962,0.7086925155594684,0.7755483414226583,0.0047368347368347,0.0526042644624016,-0.0373600034460853,0.040301553843554,0.0315576008466384,0.0651132694421089,0.0090619270017965,0.1129437101321032,0.0650160928953715,0.0325647514022708,0.0522563404396864,0.0371640907684398,0.0334458807356643,0.03018756793372
GB070,gradient_boosting,classic,standardization,label,reweighing,random,none,3,,,,,,0.7409954865044686,0.7694154379760216,0.9000158957240503,0.8294281842504546,0.0253562653562653,0.0190679299875859,-0.088439509585734,-0.0130416503310097,0.0611186741955022,0.0071659500122844,0.009254773407969,0.023523523425447,0.0066642055161928,0.0658802286600276,0.026946527955557,0.0700863748329219,0.0394728658014524,0.081090371784294
GB071,gradient_boosting,classic,standardization,label,reweighing,random,calibrate_equalized_odds,3,,,,,,0.7339944735154317,0.760871931410965,0.9057383563821332,0.8265720947563152,0.0125804125804126,0.0107977279673839,-0.083119773300691,-0.010635353094233,0.0411233581316378,0.006572448903923,0.0182873599350211,0.0295980772140083,0.0016869747349113,0.0284040337911266,0.0176052428461886,0.0738188245305993,0.0323022420806118,0.0364104031952634
GB072,gradient_boosting,classic,standardization,label,reweighing,random,reject_option_classification,3,,,,,,0.7459885034735335,0.8486032839513049,0.775674651211132,0.8103150287170124,-0.0054317254317254,0.0173277658352959,-0.0668389582544989,0.0084510173833556,0.0354851143506015,0.0124695733516817,0.0097866434283338,0.0241227790838242,0.011877428064078,0.0118396097814826,0.0198733831221308,0.0494633961934464,0.0158492653582532,0.0227865389487596
PR001,prejudice_remover,fairness,,,none,none,none,3,0.0,,,,,0.7369914825004645,0.7914589505226957,0.8485626597214581,0.8187990924990287,-0.1113120113120113,-0.0718831508140394,-0.0359147428841817,0.0010163620686918,-0.0934111463657395,0.0140960732592161,0.0200935312596484,0.0139297350250933,0.0068160326060546,0.0954658856581319,0.0894599562900339,0.075223153573775,0.0332933660528765,0.1286066575790944
PR002,prejudice_remover,fairness,,,none,none,none,3,1.0,,,,,0.7359904814994636,0.7881365146426424,0.852848391475001,0.819024077388614,-0.0981309981309981,-0.0643938201094554,-0.0442017058075177,-0.0036735577079545,-0.0773056057069016,0.0184593257511581,0.0222971608962173,0.0100908552320819,0.0095262843535282,0.0803595896172374,0.0771778817555615,0.0636618726903742,0.0380351350238102,0.1083649275658008
PR003,prejudice_remover,fairness,,,none,none,none,3,5.0,,,,,0.7269874665084246,0.7760290486564996,0.8585708521330838,0.8149926456242204,-0.0575947975947976,-0.0310009199640406,-0.0563119399460708,0.0013680663621464,-0.0357546367985356,0.0161896491895233,0.0209383971408618,0.0128802776753341,0.0074920498920436,0.0779846372351247,0.0675158535457899,0.0590255962647257,0.0486851255952818,0.103239793744887
PR004,prejudice_remover,fairness,,,none,none,none,3,10.0,,,,,0.7309854764944586,0.7762229610482357,0.8657055867356297,0.8183212932429234,-0.033032613032613,-0.0047436825533952,-0.057243093721499,0.0127659420079423,-0.0118009481720331,0.0125777247509167,0.0143270840950545,0.022097691913745,0.008865835438565,0.0578184126894153,0.0410847979597355,0.0668242108394034,0.0826804323549447,0.0897935281875784
PR005,prejudice_remover,fairness,,,none,none,none,3,25.0,,,,,0.7299874725024426,0.7743896329198167,0.8671362019001504,0.81801044194972,-0.0147612647612647,-0.0070996353122488,-0.076398405910601,-0.0200418772487137,0.0172410708554771,0.0112570721470882,0.0108760514138303,0.0197302088974838,0.0084892187190119,0.0772273599343962,0.0525210057003674,0.0662755551693182,0.0966525152904067,0.1089930121642003
PR006,prejudice_remover,fairness,,,none,none,none,3,50.0,,,,,0.7309914705124285,0.7754247686006216,0.8671423156401697,0.8185855275401582,0.0097597597597597,0.0265256959126961,-0.0707896996296374,0.0126238147732181,0.0367419085109604,0.0073867529180992,0.0110000596383979,0.0171705202045904,0.0052118799712284,0.0892332207788383,0.0438068790577359,0.0678916084965932,0.0749077079449895,0.1196675783679615
PR007,prejudice_remover,fairness,,,none,none,none,3,100.0,,,,,0.7299904695114275,0.7744863147716389,0.8671423156401697,0.818043804334419,0.0083352583352583,0.0265256959126961,-0.0694810088545719,0.0151074284534337,0.0343264495737623,0.0083891099695119,0.0125987255889556,0.0171705202045904,0.0052183872872199,0.0906159748888908,0.0438068790577359,0.0700735232925867,0.0752607004063014,0.1224746226685679
AD001,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,50.0,64.0,True,0.6469343595092097,0.8082717658988846,0.6526539745423865,0.7170190452151703,-0.5915655515655516,-0.6261114998381941,0.0814956924702442,-0.0233156974510589,-0.5398907195310653,0.0568661589184807,0.021721351437772,0.1254058787740405,0.0681183892167972,0.1172696293444853,0.2013178526925155,0.0876394916579476,0.0280293006158491,0.093794767219247
AD002,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,50.0,128.0,True,0.6140721559883237,0.7652845152845154,0.6889512490370859,0.6934215885080507,-0.3941699041699042,-0.4223656442723379,-0.0339467326240542,-0.0316491035453044,-0.3672195215284083,0.0797497514026572,0.0744138196776316,0.2911023972373716,0.1296104718021772,0.3667473784605419,0.3817921140450925,0.1667396133587143,0.0385332469627317,0.3558198503438003
AD003,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,50.0,200.0,True,0.6669903436370502,0.810604375231739,0.7057701478302336,0.7390991464923905,-0.4078549878549878,-0.4311251459831582,-0.2685883533801556,-0.1724135075725665,-0.3622530046574665,0.0532137650317298,0.0634729569497194,0.1960795389735201,0.0812007389200326,0.2702802243535318,0.3412737542848515,0.50827983234851,0.3050365015998434,0.2162335552182568
AD004,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,150.0,64.0,True,0.6920992849136561,0.7693188282138794,0.813231356149811,0.7759420457689165,-0.1675171675171675,-0.2213859029175862,-0.3274486000779104,-0.1630510461398948,-0.1190869788367284,0.0878508368376911,0.0335822694450398,0.2272198454805222,0.1055111574214666,0.4497610055145642,0.4503447411821486,0.4191903366114912,0.2176485752975174,0.4497016435388337
AD005,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,150.0,128.0,True,0.6660372947798098,0.8122438296355697,0.6801046672291307,0.735674165785125,-0.3555769055769056,-0.3948624049969253,-0.011516021054805,-0.0312856690617806,-0.3027418288774067,0.0735384289758701,0.0039823937504165,0.1358943626220381,0.0770978858194629,0.3560944735153563,0.3616896899138299,0.1061311653007791,0.0301644839919518,0.3615617583537936
AD006,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,150.0,200.0,True,0.6880083676490862,0.8012800522507854,0.7441827763716176,0.7691241486479851,-0.2108680008680008,-0.198638979825766,-0.0073401771911416,0.0303512386845884,-0.1847362078414116,0.0180363100789172,0.0492922700911818,0.0625502089606385,0.0150249529621894,0.3459568619824129,0.3908762325702533,0.103487190123598,0.1305267385259138,0.3386320613422818
AD007,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,300.0,64.0,True,0.628026229822637,0.8467670549648428,0.5743125099348275,0.6833484598629962,-0.5869185969185969,-0.6698026382079149,0.0140094176238754,-0.0603949510255632,-0.5142246420208804,0.0227652630873375,0.0421579287245996,0.037983463751857,0.0231209301350347,0.0792775572989997,0.0600444241442223,0.1672874467110915,0.0299244244938065,0.098921668596369
AD008,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,300.0,128.0,True,0.6810073546600494,0.8069566262809115,0.7171233630461099,0.7558676238878688,-0.211991921991922,-0.2039261663426338,0.0168654737673142,0.0312061750057263,-0.1777823502497189,0.054428016939889,0.0178732695641588,0.1100782530533148,0.0598924358807445,0.3591740947056718,0.4323218981801655,0.1455400455611377,0.0452211200188491,0.3395304661007912
AD009,adversarial_debiasing,fairness,,,none,none,none,3,,0.01,300.0,200.0,True,0.6960643278008547,0.8146807629211062,0.733031314576379,0.7687457384530744,-0.2164666064666064,-0.195773059585266,0.0151110484907561,0.0235663353239118,-0.1955791308605201,0.0558913234137203,0.0110816759248039,0.1059343275842239,0.0601776669721911,0.25071210272807,0.2548809876540421,0.0494782310963603,0.0545001388037262,0.2364124806342546
AD010,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,50.0,64.0,True,0.456147764530998,0.8891812865497076,0.3261619162906716,0.3137890667727919,-0.0784945784945785,-0.0595015827647673,-0.6193317251084115,-0.2735656264539697,-0.0870595026181636,0.2371829199709763,0.1268153296498707,0.5132289254657131,0.4449778267034365,0.0807188376050161,0.0384787996612916,0.5886445296172904,0.272921428054604,0.1079051868445885
AD011,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,50.0,128.0,True,0.709008409607212,0.7566967229205254,0.9055793991416308,0.8110491898944417,-0.1306306306306306,-0.1218321917808219,-0.0125181494608246,-0.0225546212891167,-0.1210462600103883,0.0153510966245097,0.0979441260215303,0.1635412779678768,0.0217973396545708,0.2262588892770155,0.2110195461618589,0.134034534595027,0.0440883841633514,0.2096582724041854
AD012,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,50.0,200.0,True,0.6979794165422909,0.7917907062367462,0.8069770001100474,0.7777391486995148,-0.1272852572852573,-0.1862106206834804,-0.0494142496508672,-0.0429681907200354,-0.0674558225502652,0.0597768082826632,0.0828457778680519,0.2311659417713534,0.0920454374286561,0.3571782671479918,0.4102225210079435,0.1440555309469915,0.1434597473423606,0.3373005716153008
AD013,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,150.0,64.0,True,0.5651369932807059,0.8477365114560236,0.4718034310308988,0.5776632413936411,-0.4138299138299138,-0.4772760146127703,-0.3058892135943906,-0.1899848910590859,-0.359964992370729,0.1204875617799663,0.0384746223800819,0.228952484164319,0.2077570716392203,0.22842955291089,0.2491093083206512,0.5066597400689234,0.1789121659665294,0.2132904660476453
AD014,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,150.0,128.0,True,0.300000599401797,0.0,0.0,0.0,0.0,0.0,0.0,0.0374853874853874,0.0,0.0005190971832817,0.0,0.0,0.0,0.0,0.0,0.0,0.0317539822206958,0.0
AD015,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,150.0,200.0,True,0.6681172190154226,0.8232407058769228,0.683228788379003,0.7259818216436682,-0.1574891674891675,-0.2100516333413885,-0.0121186518124201,-0.0162733163988239,-0.1003004982320075,0.1067539435048921,0.0403301144042641,0.2388796108018379,0.1402197489615628,0.2852564747052494,0.2799615944262448,0.1395205400556462,0.0927607904864499,0.2888142677504158
AD016,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,300.0,64.0,True,0.348048647449845,0.3095238095238095,0.0743919885550786,0.1199538638985005,-0.0797720797720797,-0.105050505050505,-0.3095238095238095,-0.1289926413521919,-0.0621870882740447,0.0834824194371622,0.5361109642475096,0.1288507038534787,0.2077661868364051,0.1381692951906797,0.1819528121082456,0.5361109642475096,0.3135520451043143,0.1077111964654163
AD017,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,300.0,128.0,True,0.4431437425449401,0.2745098039215686,0.2603719599427754,0.2672540381791483,-0.0165165165165165,-0.0001426940639269,-0.0045096184169031,0.0418390417730668,-0.0129462762905939,0.2481911524096388,0.4754649275679271,0.4509774634871755,0.4628975726542373,0.0286074457706571,0.0002471533686599,0.0078108882208246,0.0314231636271232,0.022423608304133
AD018,adversarial_debiasing,fairness,,,none,none,none,3,,0.1,300.0,200.0,True,0.4221227215239191,0.2653721682847896,0.234620886981402,0.249050873196659,-0.1113701113701113,-0.1305704099821747,-0.0134711779448621,-0.0030932558219011,-0.09660825314443,0.2117817459695207,0.4596380783839738,0.4063752967686636,0.4313687660460074,0.1928986913376372,0.2261545840542251,0.0233327646383025,0.0969540770222893,0.1673304028766285
AD019,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,50.0,64.0,True,0.4321327315339291,0.2329317269076305,0.3319027181688126,0.2737463126843658,0.0014245014245014,0.002020202020202,-0.005664658025173,0.0316098054295479,0.001010101010101,0.2291195557856178,0.4034495856987746,0.5748723710385973,0.4741425219539582,0.0024673088426907,0.0034990925405432,0.0098114755071025,0.0401459866462655,0.0017495462702716
AD020,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,50.0,128.0,True,0.7160064255872639,0.7629456676953071,0.8830563809104581,0.811473549168526,-0.0298342398342398,0.0362191898703055,-0.0182061761009129,0.0655558657942465,-0.034518190634428,0.020297235551609,0.0624867905679944,0.1296804521150919,0.025667190342627,0.0495433635408375,0.0734005272597262,0.0620690476595395,0.0862823721207799,0.080387119256518
AD021,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,50.0,200.0,True,0.4331337325349301,0.2332332332332332,0.3333333333333333,0.2744405182567727,0.0,0.0,-0.0210210210210209,0.0164643664643664,0.0,0.2308533370655079,0.4039718099735219,0.5773502691896258,0.4753449212762642,0.0,0.0,0.0364094764353817,0.0520522214190451,0.0
AD022,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,150.0,64.0,True,0.300000599401797,0.0,0.0,0.0,0.0,0.0,0.0,0.0374853874853874,0.0,0.0005190971832817,0.0,0.0,0.0,0.0,0.0,0.0,0.0317539822206958,0.0
AD023,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,150.0,128.0,True,0.300000599401797,0.0,0.0,0.0,0.0,0.0,0.0,0.0374853874853874,0.0,0.0005190971832817,0.0,0.0,0.0,0.0,0.0,0.0,0.0317539822206958,0.0
AD024,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,150.0,200.0,True,0.300000599401797,0.0,0.0,0.0,0.0,0.0,0.0,0.0374853874853874,0.0,0.0005190971832817,0.0,0.0,0.0,0.0,0.0,0.0,0.0317539822206958,0.0
AD025,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,300.0,64.0,True,0.447780115444786,0.5972799894368522,0.2579937150752601,0.3121140142517815,-0.1383190883190883,-0.1253221873911529,-0.3093961756242457,-0.1240790086776673,-0.1192432192994411,0.1940901335477717,0.5215863306718,0.3546366509844009,0.3807585391373578,0.1510974375347938,0.1127113813039647,0.5662724383947512,0.3173205962985596,0.1388586488487588
AD026,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,300.0,128.0,True,0.300000599401797,0.0,0.0,0.0,0.0,0.0,0.0,0.0374853874853874,0.0,0.0005190971832817,0.0,0.0,0.0,0.0,0.0,0.0,0.0317539822206958,0.0
AD027,adversarial_debiasing,fairness,,,none,none,none,3,,0.5,300.0,200.0,True,0.3598808389227551,0.2829457364341085,0.1039886039886039,0.1520833333333333,-0.1225071225071225,-0.1398467432950191,-0.2829457364341085,-0.1141803659245519,-0.1060344827586207,0.1031965200364115,0.4900763912888683,0.1801135455164217,0.2634160603177667,0.2121885604714009,0.2422216646600154,0.4900763912888683,0.2332490006374575,0.1836571114922171
